survey,gender,age,age_num,marital_status,no_kids,education,income,US_census_region,US_census_division,community,distance_from_coast,political2,Q4_fish_hunt,Q4_fishing,Q4_hunting,Q4_none,Q4_total,Q7_impact_me,Q8_ocean_need_cons,Q8_fw_need_cons,Q8_land_need_cons,Q8_total_need,Q10_animal_health,Q11_habitat_health,Q13_concern_both,Q14_voted,Q14_donated,Q15_voting_effective,Q15_donation_effective,Q16_participate,Q18_aware_org,Q20.protect_area,Q20.captive_breed_reintroduce,Q20.relocate,Q20.enforcement,Q20.education,Q20.supplament_fishing,Q21_fund_source_penalties,Q21_fund_source_partnerships,Q21_fund_source_market
Ocean,male,35 - 44,37,married,3,postgraduate,high,South,South_Atlantic,Urban,4,wont_say,Both,1,1,0,4,0.6,0.9,1,0.6,0.77,0.4,0.4,1,1,1,1,1,1,0,1,1,1,1,0.8,1,0,1,1
Ocean,male,25 - 34,32,married,2,postgraduate,high,Midwest,East_North_Central,Urban,4,Left,Both,1,1,0,4,0.3,1,0.8,0.87,0.9,0.4,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ocean,male,35 - 44,38,married,2,university,high,Northeast,Middle_Atlantic,Urban,0,Left,None,0,0,0,4,0.4,0.5,0.8,0.6,0.6,0.8,0.6,0.8,0,1,0.4,0.8,1,0,1,1,0.8,0.8,0.6,1,1,1,1
Ocean,male,25 - 34,35,married,3,middle_school,middle,South,South_Atlantic,Urban,4,wont_say,Both,1,1,0,6,0.4,0.6,0.6,0.4,0.5,0.2,0.4,0.6,1,1,0.4,0.6,1,0,0.2,0.4,0.6,0.4,0.4,0.2,1,1,1
Ocean,female,25 - 34,33,married,2,postgraduate,high,West,Pacific,Urban,4,wont_say,Both,1,1,0,6,0.15,0.4,0.8,0.53,0.53,0.4,0.6,0.6,0,1,0.8,0.8,1,0,0.8,1,0.8,0.8,0.4,1,0,0,1
Ocean,male,35 - 44,39,married,4,postgraduate,high,Northeast,Middle_Atlantic,Urban,2,Left,Both,1,1,0,6,0.75,1,1,1,1,0.4,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ocean,male,35 - 44,38,married,2,postgraduate,middle,West,Pacific,Urban,5,Left,Hunt,0,1,0,2,0.15,0.8,1,0.93,0.9,0.4,0.4,0.8,0,0,1,0.8,1,1,0.8,0.8,0.8,1,0.8,1,0,1,0
Ocean,male,25 - 34,34,married,1,postgraduate,middle,South,East_South_Central,Urban,4,Right,Both,1,1,0,4,0.05,0.2,0.4,0.27,0.27,1,1,0.2,1,0,0.6,0.4,1,1,0.4,0.6,0.6,0.4,0.4,0.8,0,0,0
Ocean,male,35 - 44,38,married,2,postgraduate,high,Midwest,East_North_Central,Urban,0,Right,Both,1,1,0,6,0.55,0.8,1,0.73,0.8,1,0.8,1,1,1,0.8,0.8,1,1,1,1,1,1,1,0.8,1,1,1
Ocean,male,45 - 54,48,married,2,postgraduate,high,Midwest,East_North_Central,Urban,5,Left,Both,1,1,0,3,0.45,0.9,1,0.87,0.9,1,1,1,1,0,0.8,1,1,0,1,0.8,1,0.8,1,1,1,0,0
Ocean,male,35 - 44,38,married,2,university,high,South,South_Atlantic,Urban,4,Moderate,Fish,1,0,0,4,0.25,0.6,0.6,0.6,0.6,1,0.8,1,1,0,0.2,0.4,1,1,1,0.4,1,0.8,1,0.8,1,0,1
Ocean,female,25 - 34,32,married,3,postgraduate,high,Midwest,East_North_Central,Suburban,2,Right,Fish,1,0,0,3,0.45,0.6,0.6,0.6,0.6,0.4,0.4,0.8,0,1,0.6,0.8,1,1,0.6,0.6,0.8,0.6,0.8,0.8,1,1,0
Ocean,male,25 - 34,33,married,4,postgraduate,high,Midwest,East_North_Central,Urban,5,Moderate,Both,1,1,0,3,0.1,0.7,0.6,0.4,0.53,1,1,1,0,1,0.8,0.8,1,0,0.6,0.6,1,1,1,0.4,0,0,0
Ocean,male,54+,77,widowed,0,university,low,Midwest,East_North_Central,Rural,5,Moderate,Fish,1,0,0,2,0.5,0.8,0.6,0.47,0.6,0.8,1,0.8,0,0,0.6,0.6,1,0,1,0.6,0.8,0.8,0.8,0.6,1,0,0
Ocean,female,54+,68,married,2,university,low,Northeast,Middle_Atlantic,Suburban,4,Left,None,0,0,0,1,0.7,0.8,0.8,0.73,0.77,0.6,0.6,0.8,0,0,0.6,0.8,0,1,1,1,1,1,1,0.8,1,1,0
Ocean,female,35 - 44,41,separated,1,high_school,low,South,East_South_Central,Rural,0,wont_say,None,0,0,1,0,0.5,0.7,0.8,0.6,0.67,0.6,0.4,0.8,0,0,0.6,0.6,0,0,0.8,0.4,0.6,0.8,0.6,0.6,0,0,0
Ocean,female,18 - 24,25,married,0,high_school,wont_say,West,Pacific,Urban,4,Right,None,0,0,0,1,0.05,0.6,0.6,0.67,0.63,0.6,0.6,1,0,0,0.4,0.6,0,0,0.8,0.8,0.8,0.8,0.8,0.6,1,1,0
Ocean,male,54+,72,married,6,university,middle,South,East_South_Central,Rural,5,Right,Both,1,1,0,6,0.4,1,1,1,1,0.4,0.8,0.2,1,1,0.8,0.8,1,1,1,1,0.8,1,0.8,1,1,1,1
Ocean,male,25 - 34,28,living_with_partner,1,high_school,low,South,East_South_Central,Urban,4,Left,Both,1,1,0,3,0.4,1,0.8,0.8,0.87,0.8,0.8,0.6,1,1,0.4,0.2,1,0,0.2,0.4,0.2,0.6,0.4,0.4,1,1,0
Ocean,male,45 - 54,53,married,3,postgraduate,high,West,Pacific,Urban,0,Moderate,Both,1,1,0,4,0.8,1,1,1,1,0.2,0.2,1,0,1,0.2,1,1,0,1,1,1,1,1,1,1,1,1
Ocean,female,35 - 44,42,married,3,university,middle,South,West_South_Central,Suburban,5,Left,None,0,0,0,2,0.4,0.8,0.8,0.6,0.7,0.6,0.6,0.8,1,0,0.6,0.4,0,0,1,1,0.8,1,0.8,1,1,1,0
Ocean,male,35 - 44,46,single,0,high_school,wont_say,South,South_Atlantic,Urban,0,Moderate,None,0,0,0,2,0.4,0.7,0.6,0.53,0.6,0.4,0.4,0.6,0,0,0.6,0.6,0,0,0.6,0.6,0.6,0.8,0.8,0.6,0,0,0
Ocean,female,54+,68,married,1,postgraduate,middle,South,South_Atlantic,Suburban,4,Left,None,0,0,1,0,1,1,0.8,0.8,0.87,0.2,0.2,1,1,1,0.8,0.8,1,1,1,0.8,0.8,1,1,0.8,1,1,1
Ocean,female,25 - 34,27,single,1,vocational_technical_college,high,Midwest,East_North_Central,Suburban,4,Left,None,0,0,0,2,0.15,0.9,0.4,0.67,0.7,0.4,0.6,1,0,1,1,1,1,0,0.8,0.8,0.8,0.6,0.6,0.4,1,0,1
Ocean,male,25 - 34,35,married,2,postgraduate,high,Midwest,East_North_Central,Rural,5,Left,Fish,1,0,0,3,0.25,0.4,0.8,0.8,0.67,0.8,0.8,0.8,1,0,0.2,0.2,1,1,0.6,1,1,1,0.8,0.6,1,1,0
Ocean,female,35 - 44,43,prefer_not_to_say,0,university,low,South,South_Atlantic,Rural,2,None,None,0,0,0,2,0.4,0.6,0.4,0.4,0.47,0.8,0.6,0.4,1,0,0.6,0.6,0,0,0.8,0.2,0.6,0.8,0.8,0.4,0,0,0
Ocean,female,35 - 44,39,married,1,university,middle,South,West_South_Central,Suburban,5,Moderate,None,0,0,1,0,0.6,0.9,0.4,0.67,0.7,0.4,0.4,0.8,0,1,0.6,0.8,0,0,1,1,0.8,1,1,1,1,0,1
Ocean,female,54+,62,married,0,high_school,low,Midwest,East_North_Central,Suburban,5,Moderate,None,0,0,1,0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.8,1,0,0.8,0.8,0,0,1,1,1,1,1,1,1,1,1
Ocean,female,54+,60,married,2,postgraduate,middle,South,South_Atlantic,Suburban,4,Moderate,None,0,0,0,1,0.4,1,1,0.87,0.93,0.2,0.2,0.8,0,0,0.4,0.4,1,0,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1
Ocean,female,25 - 34,36,single,0,vocational_technical_college,middle,Midwest,East_North_Central,Suburban,5,Left,None,0,0,1,0,0.6,0.8,1,0.87,0.87,0.4,0.2,0.2,1,0,0.8,0.8,0,0,1,1,1,1,1,0.2,1,0,0
Ocean,male,35 - 44,38,married,3,high_school,middle,Northeast,Middle_Atlantic,Suburban,5,Right,None,0,0,1,0,0.4,0.8,0.8,0.8,0.8,0.2,0.2,0.8,0,0,0.4,0.8,0,0,0.8,0.8,1,0.8,0.8,0.8,1,1,0
Ocean,male,35 - 44,40,separated,1,vocational_technical_college,wont_say,Midwest,West_North_Central,Suburban,5,Moderate,None,0,0,1,0,0.4,1,1,1,1,0.2,0.2,1,0,1,0.8,0.8,0,1,0.6,1,0.4,0.8,0.4,0.4,0,0,0
Ocean,female,54+,70,widowed,0,high_school,low,South,West_South_Central,Rural,5,None,None,0,0,1,0,0,0.7,1,0.73,0.77,0.6,0.6,0.6,0,0,0.6,0.2,0,0,0.6,0.6,0.6,0.6,0.6,0.6,1,1,0
Ocean,female,18 - 24,23,separated,3,high_school,low,Northeast,New_England,Suburban,1,Moderate,Fish,1,0,0,3,0.3,0.9,0.8,0.73,0.8,0.4,0.6,0.4,0,1,0.8,0.8,1,1,0.8,1,1,0.8,1,0.6,0,1,0
Ocean,female,54+,85,widowed,2,postgraduate,middle,South,South_Atlantic,Rural,4,Moderate,None,0,0,0,2,0.8,0.9,0.8,0.73,0.8,0.4,0.4,0.8,1,0,0.6,0.6,1,1,1,0.8,0.8,1,1,0.8,1,0,0
Ocean,male,45 - 54,51,married,2,vocational_technical_college,low,South,South_Atlantic,Rural,4,Moderate,Fish,1,0,0,1,0.2,1,0.6,0.73,0.8,0.6,0.6,0.6,0,0,0.6,0.6,0,0,1,0.8,1,0.6,1,1,0,1,0
Ocean,male,35 - 44,44,single,0,vocational_technical_college,middle,South,East_South_Central,Suburban,4,Left,Fish,1,0,0,3,0.7,1,0.8,0.93,0.93,0.4,0.4,1,0,1,0.2,0.4,1,1,1,0.8,0.8,0.8,1,0.8,1,0,0
Ocean,female,35 - 44,45,married,3,vocational_technical_college,middle,West,Pacific,Urban,0,None,None,0,0,1,0,0,1,1,0.93,0.97,0.4,0.4,0.8,0,1,1,1,1,0,0.6,0.6,0.6,0.6,0.6,0.6,1,0,0
Ocean,male,25 - 34,29,single,0,university,low,Midwest,West_North_Central,Urban,5,Moderate,Fish,1,0,0,1,0.8,1,1,0.47,0.73,1,1,1,0,0,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0,0,1
Ocean,female,18 - 24,20,single,0,high_school,low,West,Pacific,Urban,2,None,None,0,0,0,1,0.4,1,0.8,0.67,0.8,0.6,0.4,0.8,0,0,0.2,0.8,0,0,1,0.8,0.8,1,1,0.6,1,1,1
Ocean,female,35 - 44,39,single,0,postgraduate,middle,West,Mountain,Urban,5,Left,Fish,1,0,0,2,0.7,0.9,0.8,0.67,0.77,0.4,0.4,0.8,1,0,0.6,0.6,0,0,1,1,0.8,1,1,0.8,1,1,1
Ocean,female,45 - 54,49,married,1,postgraduate,high,Northeast,Middle_Atlantic,Suburban,2,Left,None,0,0,1,0,0.6,0.7,0.6,0.53,0.6,0.6,0.4,0.6,1,0,0.8,0.8,1,0,0.8,0.8,1,1,0.4,0.6,1,0,0
Ocean,male,18 - 24,23,prefer_not_to_say,NA,middle_school,wont_say,West,Pacific,Urban,2,wont_say,Fish,1,0,0,2,0.25,0.7,0.4,0.8,0.7,0.8,0.6,0.8,1,0,0.8,0.6,1,0,0.4,0.6,0.6,1,1,0.8,1,1,0
Ocean,female,45 - 54,51,married,6,university,high,South,West_South_Central,Rural,5,None,Both,1,1,0,5,0.2,1,1,0.93,0.97,0.4,0.2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
Ocean,female,25 - 34,27,single,0,vocational_technical_college,middle,South,South_Atlantic,Urban,4,Left,None,0,0,1,0,0.3,0.7,0.6,0.67,0.67,0.8,0.8,0.6,1,1,0.6,0.8,0,0,0.8,0.6,1,1,0.8,0.6,1,1,0
Ocean,female,45 - 54,47,married,2,postgraduate,high,Northeast,Middle_Atlantic,Suburban,2,Moderate,None,0,0,0,1,0.7,0.8,0.8,0.67,0.73,0.6,0.6,0.8,0,0,0.6,0.6,1,0,0.6,0.8,1,1,0.8,0.6,0,1,0
Ocean,male,18 - 24,24,single,0,vocational_technical_college,middle,South,East_South_Central,Urban,4,Moderate,Hunt,0,1,0,3,0.1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0.8,0.6,0,0,0.6,0.6,0.6,0.8,0.6,0.8,0,1,0
Ocean,male,45 - 54,47,married,2,postgraduate,high,Northeast,Middle_Atlantic,Urban,5,Left,Both,1,1,0,4,0.65,1,1,1,1,0.8,0.8,1,1,0,0.8,0.8,1,1,1,1,1,1,1,1,1,1,0
Ocean,male,18 - 24,24,single,5,middle_school,low,West,Mountain,Urban,5,wont_say,None,0,0,1,0,0,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0,0,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.6,0.6,1,1,0
Ocean,male,18 - 24,23,single,0,postgraduate,middle,Midwest,East_North_Central,Suburban,5,Right,Fish,1,0,0,4,0.45,0.9,0.2,0.67,0.67,0.2,0.4,0.4,1,1,0.4,0.2,1,0,0.6,0.8,0.6,0.8,0.4,0.6,1,1,0
Ocean,male,18 - 24,25,living_with_partner,3,postgraduate,middle,South,South_Atlantic,Suburban,5,Right,None,0,0,0,4,0.75,1,1,0.8,0.9,0.8,0.4,1,1,0,0.2,0.2,0,0,0.8,0.8,0.8,1,1,1,0,1,1
Ocean,female,18 - 24,21,single,0,university,low,West,Pacific,Urban,2,Moderate,None,0,0,0,1,0,0.9,0.8,0.87,0.87,1,1,1,0,0,0.6,1,0,0,0.6,0.8,0.6,0.8,0.8,0.6,0,0,1
Ocean,male,45 - 54,48,divorced,1,high_school,middle,West,Mountain,Urban,4,None,None,0,0,0,1,0.35,0.9,0.6,0.6,0.7,0.6,0.8,1,0,0,0.4,0.8,0,0,0.8,1,1,1,1,0.6,0,0,0
Ocean,female,35 - 44,39,divorced,0,high_school,low,Northeast,New_England,Suburban,0,None,None,0,0,0,3,0.6,0.9,0.8,1,0.93,0.6,0.6,0.8,1,1,0.6,0.8,1,0,1,1,1,1,1,1,1,1,0
Ocean,female,35 - 44,41,single,1,vocational_technical_college,low,West,Pacific,Rural,4,Right,Both,1,1,0,5,0.3,0.8,0.8,0.8,0.8,0.2,0.2,0.8,0,0,0.6,1,0,1,1,1,1,1,1,0.6,0,0,0
Ocean,female,54+,72,widowed,3,high_school,low,West,Mountain,Urban,5,Moderate,Fish,1,0,0,4,0.3,0.8,0.8,0.8,0.8,0.6,0.6,0.8,0,0,0.6,0.8,0,0,0.8,0.6,0.6,0.6,0.6,0.6,1,0,0
Ocean,male,25 - 34,31,single,0,high_school,low,South,West_South_Central,Rural,4,Left,Fish,1,0,0,3,0.25,0.6,1,0.73,0.73,0.8,1,0.8,1,0,0.2,0.4,1,0,1,0.2,0.6,0.8,1,0.4,1,0,0
Ocean,male,54+,59,married,0,high_school,low,Northeast,Middle_Atlantic,Suburban,4,Moderate,None,0,0,0,1,0.2,0.8,0.8,0.8,0.8,0.4,0.4,1,0,0,0.6,0.6,0,0,1,1,0.6,1,1,0.8,0,0,0
Ocean,female,18 - 24,24,single,0,university,wont_say,South,South_Atlantic,Suburban,5,Moderate,None,0,0,0,2,0,0.7,1,0.4,0.6,0.4,0.4,0.6,0,0,0.6,0.2,0,0,0.8,0.2,0.6,0.4,1,0.6,0,1,0
Ocean,female,18 - 24,21,single,0,postgraduate,wont_say,Northeast,Middle_Atlantic,Suburban,0,wont_say,None,0,0,1,0,0,0.2,0.2,0.2,0.2,1,1,1,0,0,0.8,0.8,0,0,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0
Ocean,female,35 - 44,43,separated,1,middle_school,low,Midwest,East_North_Central,Urban,4,None,None,0,0,1,0,0.25,1,1,1,1,0.6,0.6,0.6,0,0,0.4,0.6,0,0,1,0.6,0.6,0.6,0.6,0.6,0,0,0
Ocean,male,35 - 44,46,married,2,postgraduate,high,South,West_South_Central,Urban,2,Left,Both,1,1,0,6,0.45,0.9,1,0.87,0.9,0.8,1,1,0,0,1,0.6,1,1,1,1,0.8,0.8,1,1,0,1,0
Ocean,female,54+,58,married,1,high_school,low,Northeast,Middle_Atlantic,Urban,2,Moderate,Fish,1,0,0,2,0.35,0.6,0.6,0.73,0.67,0.8,0.8,0.8,0,1,0.8,0.8,1,0,0.6,0.8,0.8,0.8,0.6,0.8,0,1,0
Ocean,male,35 - 44,45,married,0,university,middle,Midwest,East_North_Central,Suburban,5,Left,None,0,0,0,3,0.8,1,1,0.8,0.9,0.6,0.4,0.8,1,0,1,0.8,0,0,1,0.8,1,1,1,0.8,1,1,0
Ocean,female,18 - 24,24,prefer_not_to_say,NA,high_school,wont_say,Northeast,Middle_Atlantic,Urban,0,wont_say,None,0,0,1,0,0.6,0.9,0.8,0.87,0.87,0.2,0.4,1,0,0,0.6,1,1,0,0.8,0.6,0.8,0.8,1,0.4,0,0,0
Ocean,male,35 - 44,38,living_with_partner,0,university,middle,South,West_South_Central,Suburban,5,Moderate,None,0,0,0,2,0.8,1,1,0.73,0.87,0.6,0.8,0.8,0,0,0.4,0.6,0,0,0.8,1,0.8,0.8,0.8,1,1,1,0
Ocean,female,25 - 34,35,married,4,high_school,middle,South,South_Atlantic,Urban,4,None,None,0,0,1,0,0.5,0.6,0.6,0.47,0.53,0.6,0.4,0.8,0,1,0.6,0.8,1,0,0.8,0.8,1,1,1,0.8,1,0,0
Ocean,female,45 - 54,54,married,2,high_school,low,Midwest,East_North_Central,Urban,5,Left,Fish,1,0,0,2,0.4,0.8,0.8,0.8,0.8,0.4,0.4,1,1,1,0.6,0.8,1,1,0.8,1,1,1,1,1,1,0,0
Ocean,female,35 - 44,41,married,2,postgraduate,high,Midwest,West_North_Central,Suburban,5,Moderate,None,0,0,0,3,0.5,1,1,0.87,0.93,0.2,0.2,1,0,1,0.6,0.8,0,0,1,0.8,1,1,1,0.8,1,1,0
Ocean,male,25 - 34,27,married,1,middle_school,middle,West,Pacific,Suburban,2,Left,None,0,0,0,4,0.8,0.9,0.6,0.67,0.73,0.4,0.4,1,0,1,1,1,1,0,1,0.8,0.8,1,1,0.8,1,1,0
Ocean,female,25 - 34,27,single,0,university,low,Northeast,Middle_Atlantic,Rural,5,Left,None,0,0,0,1,0.35,0.8,0.6,0.47,0.6,0.4,0.4,0.8,0,0,0.6,0.8,1,0,0.6,1,0.8,0.8,0.8,0.6,0,1,0
Ocean,female,25 - 34,35,single,0,postgraduate,middle,West,Pacific,Urban,0,Left,None,0,0,0,4,0.6,0.8,0.8,0.87,0.83,0.6,0.6,0.8,1,1,1,0.8,1,0,0.8,0.8,0.8,0.8,1,0.8,1,1,0
Ocean,female,54+,63,married,2,university,high,Northeast,Middle_Atlantic,Suburban,5,Left,Fish,1,0,0,3,1,1,1,0.87,0.93,0.6,0.4,1,0,1,0.6,0.8,1,0,1,1,0.8,1,1,1,1,1,1
Ocean,male,18 - 24,21,prefer_not_to_say,NA,high_school,wont_say,West,Pacific,Suburban,2,None,None,0,0,0,2,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,1,0.6,0.6,1,0,0.6,0.6,0.6,0.6,0.6,0.6,0,1,0
Ocean,female,54+,60,divorced,3,high_school,low,Midwest,East_North_Central,Suburban,5,Left,None,0,0,0,2,0.75,0.6,0.8,0.67,0.67,0.8,0.6,0.8,0,0,0.6,0.6,1,0,1,1,0.8,0.8,1,1,1,0,0
Ocean,female,35 - 44,45,living_with_partner,0,vocational_technical_college,wont_say,Midwest,East_North_Central,Urban,5,None,None,0,0,0,4,0.4,1,0.6,0.53,0.7,0.4,0.4,0.2,0,0,0.4,0.6,0,1,0.8,0.6,0.6,0.6,1,1,1,1,1
Ocean,female,35 - 44,43,single,1,high_school,low,South,South_Atlantic,Rural,2,Moderate,Both,1,1,0,6,0,0.7,0.6,0.6,0.63,0.6,0.6,0.6,0,1,0.4,0.6,1,1,0.6,0.6,0.6,0.8,0.8,0.6,0,0,0
Ocean,male,35 - 44,39,prefer_not_to_say,NA,high_school,wont_say,Northeast,Middle_Atlantic,Urban,2,Left,None,0,0,0,2,0.15,0.6,0.4,0.67,0.6,0.8,0.4,0.4,1,0,0.8,0.8,1,0,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0
Ocean,male,35 - 44,45,married,2,postgraduate,high,West,Mountain,Urban,4,Left,Both,1,1,0,3,0.35,0.7,0.8,0.73,0.73,0.8,0.8,0.6,1,1,1,1,1,0,0.8,1,0.6,1,1,0.8,1,0,0
Ocean,female,25 - 34,34,living_with_partner,0,postgraduate,low,Midwest,East_North_Central,Urban,5,Left,None,0,0,0,3,1,1,1,1,1,0.2,0.2,0.2,0,1,0.2,0.8,1,1,0.4,0.8,0.8,1,1,0.6,0,0,0
Ocean,female,54+,61,widowed,1,university,low,South,West_South_Central,Suburban,1,Moderate,None,0,0,0,2,0.25,0.8,0.8,0.53,0.67,1,1,1,0,0,0.2,0.2,0,0,1,1,1,1,0.6,1,1,0,0
Ocean,male,45 - 54,56,married,0,vocational_technical_college,middle,Midwest,East_North_Central,Suburban,5,Left,None,0,0,1,0,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0,0,0.6,0.6,0,0,0.6,0.6,0.6,0.6,0.6,0.6,1,0,0
Ocean,male,25 - 34,32,married,0,postgraduate,high,South,South_Atlantic,Suburban,2,Left,None,0,0,0,2,0.8,0.9,0.8,0.73,0.8,0.4,0.4,0.8,1,1,0.8,0.8,1,0,1,0.8,1,1,1,0.8,1,1,1
Ocean,female,54+,68,single,0,university,low,South,South_Atlantic,Suburban,5,Left,Fish,1,0,0,1,1,1,0.8,0.93,0.93,0.2,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ocean,male,25 - 34,27,single,1,high_school,middle,NA,NA,Rural,1,Left,None,0,0,1,0,0.3,0.2,0.2,0.2,0.2,0.6,0.6,0.4,1,0,1,0.6,0,0,1,0.6,0.6,1,1,0.6,0,1,0
Ocean,male,54+,68,married,0,postgraduate,middle,West,Mountain,Suburban,5,Right,None,0,0,0,3,0.5,0.9,1,0.8,0.87,0.6,0.6,0.8,0,0,0.2,0.4,0,0,0.8,0.8,0.6,1,0.8,0.6,1,0,1
Ocean,female,35 - 44,40,separated,0,university,middle,Northeast,Middle_Atlantic,Rural,0,Left,Fish,1,0,0,3,0.65,1,0.8,0.8,0.87,0.4,0.4,0.8,1,0,0.8,0.8,0,1,1,1,0.8,1,1,1,0,1,0
Ocean,female,25 - 34,35,married,1,postgraduate,high,South,West_South_Central,Suburban,5,Moderate,None,0,0,1,0,0.3,0.6,0.6,0.6,0.6,0.4,0.4,0.8,0,0,0.6,0.6,0,0,0.8,0.6,0.8,0.8,0.8,0.6,1,1,0
Ocean,female,54+,58,living_with_partner,0,vocational_technical_college,low,South,South_Atlantic,Suburban,5,Moderate,None,0,0,0,3,0.7,1,1,1,1,0.2,0.2,0.2,1,0,0.6,0.4,0,0,1,0.8,1,1,1,1,1,1,1
Ocean,male,25 - 34,34,single,1,university,middle,Midwest,East_North_Central,Urban,5,Right,None,0,0,0,2,0.8,1,0.6,0.67,0.77,0.4,0.4,0.8,0,0,0.6,0.6,0,0,1,0.8,0.4,1,1,0.8,1,1,1
Ocean,male,45 - 54,51,married,2,high_school,low,Midwest,East_North_Central,Rural,2,Left,Both,1,1,0,5,0.4,1,1,0.87,0.93,0.2,0.2,1,0,0,0.8,0.8,1,0,1,1,1,1,1,1,0,0,0
Ocean,male,35 - 44,37,married,2,postgraduate,high,South,South_Atlantic,Urban,2,Moderate,None,0,0,0,2,0.3,0.8,1,0.87,0.87,0.8,0.4,1,0,0,0.8,0.8,1,1,1,0.6,1,0.8,1,0.6,1,0,0
Ocean,male,35 - 44,39,single,0,postgraduate,high,West,Pacific,Suburban,2,Moderate,Fish,1,0,0,3,0.6,0.9,0.8,0.6,0.73,0.4,0.4,0.8,0,1,0.4,1,1,0,0.8,0.8,0.8,0.8,0.6,1,1,1,0
Ocean,male,18 - 24,24,married,0,high_school,wont_say,South,South_Atlantic,Urban,0,None,Fish,1,0,0,3,0.6,0.9,0.8,0.73,0.8,0.4,0.4,0.8,0,0,0.6,0.6,0,0,0.8,0.8,0.8,0.8,0.8,0.8,1,1,1
Ocean,male,25 - 34,36,married,1,vocational_technical_college,middle,South,South_Atlantic,Suburban,5,Right,Fish,1,0,0,4,0.35,0.4,0.4,0.4,0.4,0.6,0.6,0.2,0,0,0.8,0.6,0,0,0.6,0.6,0.6,0.8,0.8,0.6,1,0,1
Ocean,female,25 - 34,34,single,0,university,middle,Northeast,Middle_Atlantic,Urban,2,Left,None,0,0,0,2,0.8,1,0.8,0.73,0.83,0.6,0.4,0.8,0,0,0.6,0.8,1,0,1,1,0.6,1,0.8,0.8,1,1,1
Ocean,male,54+,66,divorced,2,vocational_technical_college,low,South,West_South_Central,Urban,5,Moderate,Fish,1,0,0,3,0.2,1,1,1,1,0.2,0.2,0.2,0,0,1,0.6,0,0,1,1,1,1,1,1,1,0,0
Ocean,male,35 - 44,45,divorced,2,vocational_technical_college,middle,Northeast,Middle_Atlantic,Rural,4,Moderate,Fish,1,0,0,3,0.8,0.9,0.8,0.53,0.7,0.4,0.4,0.8,0,1,0.2,0.6,0,0,1,1,0.8,1,0.4,0.8,1,0,0
Ocean,female,35 - 44,38,single,0,high_school,low,Northeast,Middle_Atlantic,Suburban,5,Left,Fish,1,0,0,2,0.35,0.8,0.4,0.53,0.6,0.6,0.8,0.8,0,1,0.6,0.8,0,0,0.4,0.8,0.2,1,0.8,0.6,0,1,0
Ocean,female,54+,59,married,1,high_school,low,Midwest,East_North_Central,Urban,5,Right,None,0,0,1,0,0.4,1,1,1,1,0.4,0.4,1,0,0,0.6,0.8,0,0,1,1,1,1,1,1,1,1,1
Ocean,male,18 - 24,24,married,0,university,middle,West,Pacific,Urban,4,Moderate,Fish,1,0,0,3,0.35,0.7,0.8,0.4,0.57,0.2,0.4,0.2,0,1,1,0.8,0,0,0.8,1,0.8,1,1,0.8,1,1,1
Ocean,female,35 - 44,40,married,4,university,high,Midwest,East_North_Central,Suburban,4,Moderate,Fish,1,0,0,5,0.4,1,1,0.87,0.93,0.4,0.4,1,1,1,0.8,0.8,1,1,1,0.8,1,1,1,0.8,1,1,1
Ocean,female,25 - 34,32,single,1,vocational_technical_college,low,Northeast,Middle_Atlantic,Urban,5,Left,None,0,0,0,2,0.65,1,1,0.87,0.93,1,1,1,1,0,1,0.8,1,1,0.8,0.8,1,1,1,1,1,1,1
Ocean,female,54+,64,married,0,postgraduate,low,South,East_South_Central,Suburban,5,Left,None,0,0,1,0,0.35,0.7,0.6,0.67,0.67,0.6,0.4,0.8,1,0,0.8,0.8,1,0,0.8,0.8,0.8,0.8,0.8,0.8,0,1,0
Ocean,female,25 - 34,35,living_with_partner,0,university,high,West,Pacific,Suburban,2,Left,None,0,0,0,1,1,0.9,0.8,0.67,0.77,0.4,0.4,1,1,0,0.6,0.8,0,0,0.8,0.6,0.6,0.8,0.8,0.8,1,1,0
Ocean,male,25 - 34,32,married,2,high_school,middle,NA,NA,Rural,2,Moderate,Fish,1,0,0,3,0.5,1,1,1,1,0.4,0.4,1,1,0,0.8,0.8,1,0,1,1,1,1,1,1,1,1,0
Ocean,female,54+,64,widowed,6,high_school,middle,Midwest,East_North_Central,Suburban,5,Right,Fish,1,0,0,1,0.15,0.4,0.6,0.4,0.43,0.4,0.8,0.4,1,0,1,0.4,0,1,0.2,1,0.2,0.8,0.4,0.8,1,0,0
